date,voltage_per_cell_v,temperature_c,load_percent,backup_time_min,charger_efficiency_percent,operating_mode,health_status,failure_mode
2025-10-05,2.1890899454385533,21.686753584644453,54.75551863737349,26.32348269659024,92.72147932375736,Float,Healthy,Normal
2024-03-04,2.101050192081638,26.363905942589927,56.89733243406544,31.62083176244221,91.86985694563232,Boost,Healthy,Normal
2024-05-18,2.081951691709046,27.31865960672849,49.18936672400103,33.07967803472132,92.5931012579684,Inverter,Healthy,Normal
2025-10-11,2.138596007741834,25.88261430339849,52.668438028900034,31.1449819622967,90.14209854860172,Float,Healthy,Normal
2025-04-07,2.0839666187221404,28.590422711824644,62.30070759191402,32.48871544545697,92.66592425205448,Float,Healthy,Normal
2025-12-10,2.1156566070006577,26.374131591717838,74.66540859278604,24.442098752432244,91.96417442129354,Inverter,Healthy,Normal
2025-02-06,2.019622006781552,23.47455044286757,52.30857650212702,25.30048449445568,92.82947484193174,Float,Healthy,Normal
2024-11-01,2.154437430985209,28.76917261186922,75.43243528272188,27.55575289106863,90.880382566711,Inverter,Healthy,Normal
2025-04-12,2.1287602508053283,26.00133144276242,60.4977368718096,30.03531579314088,91.33967886052656,Inverter,Healthy,Normal
2025-11-21,2.0761177208698,22.48972925605321,58.7234531848181,27.19696181576345,89.07055130999773,Inverter,Healthy,Normal
2024-12-20,2.102180122318623,28.390102080861507,53.77350638265548,30.97303727618621,91.25752941430196,Boost,Healthy,Normal
2024-01-24,2.115077367116681,24.930576460589517,48.31321962380468,35.7141140725751,92.75193303268678,Float,Healthy,Normal
2024-05-22,2.110550873360131,24.806573776259214,54.550809131910505,31.995680571760357,91.96236529757516,Float,Healthy,Normal
2025-05-31,2.118605273630344,25.77831839133586,59.46879346982455,36.117844412093135,93.09646923381088,Float,Healthy,Normal
2026-05-12,2.1022179398757803,21.508585134280697,64.94705653775033,31.91717515701822,91.59069152590428,Inverter,Healthy,Normal
2026-01-05,2.103643704900776,25.14639398200339,58.4975701120174,35.958537485535324,91.9162820401508,Float,Healthy,Normal
2024-01-31,2.112524642517294,25.69289641899395,53.19975278421509,31.161268485805017,92.29307247329868,Float,Healthy,Normal
2025-10-21,2.046234380347538,28.35278605441641,50.54493120057269,24.233247447020204,93.13731454236472,Float,Healthy,Normal
2025-06-07,2.133417024435904,23.531652402443008,60.8199555641356,32.28640202307621,93.45582232214676,Inverter,Healthy,Normal
2024-12-13,2.0191844695781707,22.892635161707293,49.32197078420807,34.751537959867875,93.71061337258192,Float,Healthy,Normal
2025-12-27,2.1298220568790875,23.731428304621197,57.640300127890285,33.72092855157517,92.42154608353655,Inverter,Healthy,Normal
2024-06-26,2.1923353662868017,26.16785637065193,56.40707909212941,32.95327415346155,93.10870358058293,Boost,Healthy,Normal
2024-02-09,2.119265868986442,23.23228512759773,61.53725105945528,30.29104359223,90.85702970216936,Float,Healthy,Normal
2025-06-05,2.090773732117208,23.79051067092357,37.9443394290093,34.48533098443566,93.27487504127872,Float,Healthy,Normal
2024-09-09,2.1259163456260866,25.252010782824826,65.38755992446369,24.99663203460317,92.16936082403608,Float,Healthy,Normal
2025-01-22,2.0248514835802425,25.50747932298915,64.67693171765433,35.42893162469674,92.09798315347088,Inverter,Healthy,Normal
2024-03-27,2.0408370743667112,20.9215356444798,57.30593165555442,33.58771127897981,93.50235705209604,Boost,Healthy,Normal
2024-08-02,2.0976539710560407,25.95408165444624,60.76821891060256,23.58503887905715,92.99626681944714,Inverter,Healthy,Normal
2024-03-11,2.1155453782799003,27.950712433899103,68.5765962320202,29.200307350182864,91.9809837920973,Inverter,Healthy,Normal
2024-06-17,2.0975268145173787,26.349638984333208,48.772779784377015,31.91204873092025,92.16645220821306,Float,Healthy,Normal
2024-12-12,2.088826700881408,24.30136640776361,59.80580394112268,28.484101085828623,92.79994190194203,Float,Healthy,Normal
2024-06-10,2.084541393826568,25.444267543267426,55.212513783365225,36.2787806278676,91.1053926977805,Float,Healthy,Normal
2025-11-05,2.0961278269637003,22.60941247280151,74.50927548279212,39.03598321818943,90.31734130587732,Inverter,Healthy,Normal
2025-04-19,2.0922050911031667,23.9034254070188,61.60018225852788,32.50891368083772,93.11739881590246,Inverter,Healthy,Normal
2025-01-07,2.0932845629264727,26.621616546319565,67.93488720552213,21.25734013380909,93.30434024287815,Boost,Healthy,Normal
2026-06-13,2.1161592741229103,27.56763371970712,72.94985584816956,32.72110176170173,92.84580287256291,Inverter,Healthy,Normal
2025-10-04,2.1591746833444967,22.64391826524724,76.67224111551137,37.61619310856129,92.73562199724574,Inverter,Healthy,Normal
2025-09-28,2.148921105601402,26.04428509186787,48.96330171469631,28.346053878362213,91.21980087088254,Boost,Healthy,Normal
2024-03-17,2.0580139078909614,23.80121470911196,38.76104275690193,27.3712248915962,91.24086733844632,Boost,Healthy,Normal
2025-05-05,2.054190404225938,23.33635558353911,59.328217099506446,26.42120005444624,92.68205206571264,Inverter,Healthy,Normal
2025-09-17,2.0119826575862336,21.18128782498541,73.1830232485267,30.363402621646703,87.42184018877114,Inverter,Healthy,Normal
2026-06-28,2.129215708321765,24.79904855885659,59.42609296998457,32.052750426638084,91.76893052254232,Float,Healthy,Normal
2024-09-16,2.086055517340443,27.288152965975534,57.09725455811349,29.536961570359512,92.321697806196,Boost,Healthy,Normal
2025-03-21,2.166065201613651,27.83920600902728,53.99576434261295,20.66730024319692,93.00751368983693,Boost,Healthy,Normal
2025-09-25,2.012408559662414,24.22015258688111,61.58053489920132,29.51688164992555,91.58403307205263,Float,Healthy,Normal
2024-04-17,2.1023699335658206,23.279173269432096,56.154444557701744,35.0314640460722,91.42310813047683,Float,Healthy,Normal
2026-05-05,2.0949359640649234,23.803124838837903,50.33412109014685,29.659382874160237,92.36397063085272,Float,Healthy,Normal
2025-07-14,2.109191725816125,30.386067327960998,63.49800024567907,24.979727015789948,91.90453575291092,Boost,Healthy,Normal
2026-07-15,2.0227531326661623,23.92138997107346,63.86382653848061,34.18882110773295,91.32076934680704,Inverter,Healthy,Normal
2026-02-02,2.010344677373271,24.234365620774064,58.76271053725164,28.01160153192698,90.81596944177744,Boost,Healthy,Normal
2026-03-02,2.0694307376305687,24.814111586772825,57.6049807797825,35.58416887764977,92.18641616974404,Float,Healthy,Normal
2025-09-29,2.166528745201952,22.606422707147377,68.93697689389111,34.46476935054385,93.82962020171608,Float,Healthy,Normal
2025-11-22,2.2,27.177539308433342,56.23699275075004,30.094095248702992,90.82834565268244,Inverter,Healthy,Normal
2025-10-31,2.181423427738616,24.43123070078698,75.9058207261785,33.394656450296395,91.86300451055754,Float,Healthy,Normal
2024-11-24,2.101210972833638,27.824441110830858,59.203586087542845,32.26185898124867,90.93760647185312,Float,Healthy,Normal
2026-09-10,2.110569828373533,27.12531458157505,56.24366334234465,36.75557044993357,93.2927452895182,Boost,Healthy,Normal
2024-06-20,2.071462685312526,23.335288853791543,64.71415556386404,27.238884778595143,92.6329318177555,Inverter,Healthy,Normal
2024-04-06,2.0936041204259617,23.088919118799147,43.93553679742428,31.017318179336115,91.24364925471568,Inverter,Healthy,Normal
2024-12-04,2.129334690073764,24.05019268675495,68.71297297457244,23.270101598766257,92.1263795795464,Boost,Healthy,Normal
2024-12-08,2.1553540334643486,24.759237672092805,38.27330453985964,34.23710838575211,91.46467181404608,Float,Healthy,Normal
2025-12-18,2.035324618739795,23.60861024560587,50.81873016583425,36.19792003220781,91.60377032189824,Float,Healthy,Normal
2025-06-30,2.161543725657737,28.37002855741702,65.62880860174354,25.60092823248973,93.98706111169945,Boost,Healthy,Normal
2024-08-01,2.0440165052686927,22.41063704855819,71.6082678737852,27.661493993440544,92.34650388173073,Inverter,Healthy,Normal
2024-03-08,2.092647130924893,23.349005606414977,56.78614158347007,32.064657271378124,91.43627544719602,Boost,Healthy,Normal
2024-12-19,2.0578376702341905,29.34188543499563,58.24114187567663,30.61602403392243,92.55148537604046,Boost,Healthy,Normal
2026-07-26,2.1332684467516416,23.40772639362701,50.499365025338726,22.78197868915117,91.51709016053948,Boost,Healthy,Normal
2024-09-12,2.1020858456819957,29.88865907996339,63.93317839394372,29.96024558245016,91.6908835357975,Boost,Healthy,Normal
2025-02-01,2.1256542710048647,26.450191573696,65.16178287114958,26.79259202388524,92.43192254467394,Float,Healthy,Normal
2024-11-25,2.1214153548603827,24.625711469990904,69.85729995679863,35.936930257823754,94.58956364201862,Inverter,Healthy,Normal
2025-12-12,2.098385969447526,26.281085870149543,61.23078201656181,29.434359737421296,90.70078363655418,Inverter,Healthy,Normal
2025-06-01,2.068716135625189,22.361505610802464,57.97019362604343,25.999807178011768,91.93647542538464,Boost,Healthy,Normal
2025-08-18,2.105287689563574,27.52741335530934,51.53684022534264,32.71739689335047,92.19981043371872,Boost,Healthy,Normal
2024-11-05,2.1234387128037517,23.003229121623416,63.01791899819466,33.83040139192345,93.2269332238843,Inverter,Healthy,Normal
2025-06-02,2.161871906734207,24.08539668982642,59.571766186884254,30.290113674041976,92.84843088220528,Float,Healthy,Normal
2025-09-03,2.00216139530866,23.88890644102627,62.04389031602977,23.98925236961956,89.7709859549104,Inverter,Healthy,Normal
2025-06-26,2.0590785667029,28.06473544935623,64.99864123740372,23.003469125990293,92.36764929299142,Inverter,Healthy,Normal
2025-12-04,2.1237715341263312,23.40888586411824,64.24393937861012,36.3975933488008,89.78318116064594,Float,Healthy,Normal
2024-09-01,2.0406200790485243,25.61964142045405,66.33776880932099,32.06899548725749,91.81471234112227,Float,Healthy,Normal
2026-01-20,2.070703616334112,25.658213557420257,72.52842634427483,27.75887691849925,91.3077496707341,Float,Healthy,Normal
2025-01-10,2.169784190539498,23.8756639468434,57.90778126255472,21.58280903889525,91.19412993350382,Inverter,Healthy,Normal
2026-09-04,2.076291091244802,23.45645608521425,76.09520665775973,31.13747937866027,92.63596775071174,Float,Healthy,Normal
2024-03-13,2.125967325712059,28.06547782600516,58.91239851543143,32.00855861049471,92.69014399171112,Inverter,Healthy,Normal
2026-09-20,2.0882144377571668,23.121073516028037,71.19244917564096,28.52772121205983,93.45275554512618,Float,Healthy,Normal
2024-02-14,2.2,21.265469614816503,66.86260190374513,21.936420644051744,91.52806813421056,Float,Healthy,Normal
2025-05-15,2.1285306498609766,26.93636932106572,56.686916168166775,26.938816327461247,90.9148494734422,Inverter,Healthy,Normal
2025-09-09,2.030499949158278,24.886823022200208,72.18970789793663,20.24449067980688,89.31025460317183,Boost,Healthy,Normal
2024-08-28,2.1062612251323958,24.141188917749496,61.22297503032284,32.716490145181936,92.0488600703257,Float,Healthy,Normal
2024-12-18,2.18199822646857,26.484254982143785,60.754336389015926,21.99017094051416,91.75393751187003,Float,Healthy,Normal
2024-11-17,2.0523335695870646,25.245340631989592,76.2467845846956,31.615396365580143,91.74764649787372,Float,Healthy,Normal
2025-06-20,2.13395713877191,24.39590900102027,56.70552213652908,33.659353521441474,92.33505802908412,Inverter,Healthy,Normal
2025-12-29,2.075153398744101,24.63486205124092,50.10042207447986,29.82496194996882,91.18899913637117,Boost,Healthy,Normal
2024-11-21,2.154002403285733,24.105356208682498,72.81016361735112,30.339277552637014,92.85277367512222,Boost,Healthy,Normal
2025-01-25,2.011348376589656,27.523843001427984,50.94267699137381,26.7311683067559,91.4043387059565,Boost,Healthy,Normal
2025-10-03,2.066150243077073,23.454681109458352,68.3019181186261,34.50199294197532,92.45122531931852,Boost,Healthy,Normal
2024-09-06,2.0388029866618878,25.06816693651845,52.30026768941358,31.16892955895374,90.44410435379638,Inverter,Healthy,Normal
2025-05-03,2.1874791952102712,27.762908157380974,47.07737304894381,33.44853902622597,91.49702522944864,Boost,Healthy,Normal
2026-01-01,2.118207014802733,25.014356933815883,39.13522341628915,30.8024481198674,94.21253103939723,Float,Healthy,Normal
2024-10-27,2.138918053808332,23.89762856734293,51.81801116577693,29.98312771294524,91.82981537747509,Float,Healthy,Normal
2026-03-29,2.0450689787411096,27.841008574542126,58.86519354117859,31.107792368121054,93.2347519140448,Boost,Healthy,Normal
2026-07-25,2.088434952853515,23.84716084733031,74.71034690817103,26.502523899161783,90.96293392643,Inverter,Healthy,Normal
2024-11-14,2.04639304940072,20.0,64.36559804157667,34.519674205430974,89.63706756445816,Inverter,Healthy,Normal
